4675,170-2-280035,ê³µì_ë¬_ ì£¼ì°¨,37.2694483,126.2858168,10
4676,170-2-280036,¹ë_ë¦ _°© ì£¼ì°¨,37.17004585,126.2918003,15
4677,170-2-280037,´ì_1ë¦ _°© ì£¼ì°¨,37.1780449,126.2473986,32
4678,170-2-280038,´ì_2ë¦ _°© ì£¼ì°¨,37.1816345,126.2424839,13
4679,170-2-280039,_ ´ë ì£¼ì°¨,37.17141194,126.258568,30
4680,170-2-280040,´ì_1ë¦ °í ì£¼ì°¨,37.16986457,126.262931,25
4681,170-2-280041,´ì_1ë¦ ë¶__ ì£¼ì°¨,37.17795983,126.2608045,6
4682,360-2-000026,__ __ë¦ ê³µì_ì£¼ì°¨,35.9166163,128.8179797,121
4683,360-2-000027,ê²½ë_ì²´ê_(__)  ê³µì_ì£¼ì°¨,NAN,NAN,38
4684,360-1-000040,ì¤__ __1ì°¨ì___ ,NAN,NAN,52
4685,360-1-000041,ë°±ì___(__ë¦¬ë_ë¹____),35.80129953,128.735874,27
4686,360-1-000042,ì§__ __ë¦ ê³µì_ì£¼ì°¨,NAN,NAN,45
4687,360-1-000001,ê°___-ê²½ì_êµ~__êµ,35.82020895,128.7327924,50
4688,360-1-000002,¨ë§¤ë¡(_²­~¨ë§¤ë¡__ê±°ë¦¬),35.82678422,128.7422213,98
4689,170-2-280011,¥ë_ _°© ì£¼ì°¨,37.53103758,126.3847081,10
4690,170-2-280012,¹ì_ ´ë ì£¼ì°¨,37.5299513,126.3726811,20
4691,170-2-280013,¹ì_ _°© ì£¼ì°¨,37.65482617,125.7124629,208
4692,170-2-280014,±ëê³µì_ ì£¼ì°¨,37.67710332,125.6851891,22
4693,170-2-280015,ê°__ê¸ ´ë ì£¼ì°¨,37.6789466,125.685415,7
4694,170-2-280016,êµ¬ë¦¬ ´ë ì£¼ì°¨,37.67962253,125.7138576,34
4695,170-2-280017,ë§__ê³µì_ ì£¼ì°¨,37.67206224,125.7107778,7
4696,170-2-280018,__¤ì_ ì£¼ì°¨,37.66058334,125.7052585,8
4697,170-2-280019,©ê¸° __ ì£¼ì°¨,37.95578034,124.7349257,110
4698,170-2-280020,©ê¸° __ ì£¼ì°¨(ê±´ë¬¼),37.95578034,124.7349257,91
4699,170-2-280021,ë°±ë_ê³µì_ì£¼ì°¨,37.97139999,124.7170132,60
4700,170-2-280022,¬ì²­ê° ì£¼ì°¨,37.97709554,124.717405,30
4701,170-2-280023,ì½©ë_´ì_ ì£¼ì°¨,37.92690978,124.701788,15
4702,170-2-280024,©í_ë¦ ë°__ ì£¼ì°¨,37.9208089,124.6747951,20
4703,156-2-000042,©ì_2__1ê³µì_ì£¼ì°¨,35.85524455,128.5218639,20
4704,156-2-000043,¡í_ì£¼ê³µ__ ê³µì_ ì£¼ì°¨,35.82227037,128.5489586,26
4705,156-2-000044,¡í_2__ ê³µì_ ì£¼ì°¨,35.83245853,128.5475773,42
4706,156-2-000045,¬ë_ê³µì_ ê³µì_ì£¼ì°¨,35.80720022,128.559447,47
4707,156-2-000046,ì£½ì___2ê³µì_ì£¼ì°¨,35.85778891,128.5295623,35
4708,156-2-000047,¬ì___ ê³µì_ì£¼ì°¨,35.84101447,128.5431667,103
4709,156-2-000048,ì§__1ê³µì_ì£¼ì°¨,35.80902652,128.5182285,23
4710,156-2-000049,ì£½ì_3ê³µì_ì£¼ì°¨,35.85613748,128.5341933,12
4711,156-2-000050,©ì_22ê³µì_ì£¼ì°¨,35.86341762,128.5243128,35
4712,156-2-000052,__ì£¼ì°¨,35.79444077,128.5292467,22
4713,156-2-000053,__ì£¼ì°¨,35.79416021,128.530297,10
4714,156-2-000054,ë°°ì_¨ë_ê³µì_ì£¼ì°¨,35.86269431,128.5048628,64
4715,156-1-000001,ê°__ê³µì_¸ê·¼,35.84442929,128.5003163,144
4716,156-1-000002,ê°__êµ__ ¸ê·¼,35.849222,128.5406644,4
4717,156-1-000003,ê°__ë§¨ì_ ¸ê·¼,35.8508726,128.546322,2
4718,156-1-000004,ê°__ë³´ì_ì²___ ¸ê·¼,35.85407605,128.541528,19
4719,156-1-000005,ê°__¼ê_ì§´ë¦°´ê³µ ¸ê·¼,35.84954749,128.5455786,18
4720,156-1-000006,ê°__ì¹__¼í_ ¸ê·¼,35.85175585,128.5423646,9
4721,156-1-000007,ê²½í_¬ì_ê³____ ¸ê·¼,35.84839252,128.5486077,13
4722,156-1-000008,ê³__¬¸ë¡__ê·,35.85384502,128.4974507,26
4723,300-2-000004,ê³__ê³µì_ì£¼ì°¨,36.89612609,126.6319899,39
4724,300-2-000005,_¬¸ê³µì_ì£¼ì°¨,36.89371723,126.6292452,30
4725,300-2-000006,¹ì_ê³µì_ë²__°ë_³µ_£¼ì°¨ì_,36.90234577,126.6454357,203
4726,300-2-000007,¨ëê³µì_ì£¼ì°¨,36.88675477,126.6312214,140
4727,156-2-000026,__3 __ê³µì_ì£¼ì°¨,35.85000591,128.5501247,62
4728,156-2-000027,¡í_12 ê³µì_ ì£¼ì°¨,35.82569171,128.5539267,27
4729,156-2-000028,__ê³µì_ì£¼ì°¨,35.86294972,128.5222112,76
4730,156-2-000029,__1.21 ê³µì_ ì£¼ì°¨,35.85537922,128.5696105,40
4731,156-2-000030,___ê³µì_ì£¼ì°¨,35.79880604,128.548286,169
4732,156-2-000031,±ë_2ê³µì_ì£¼ì°¨,35.8442264,128.5528841,30
4733,156-2-000032,¡í_13 ê³µì_ ì£¼ì°¨,35.8292318,128.5547564,22
4734,156-2-000033,__2ê³µì_ì£¼ì°¨,35.85733979,128.4983766,32
4735,156-2-000034,__ê³µì_ì£¼ì°¨,35.80873582,128.550358,62
4736,156-2-000035,ê°_____³µ_£¼ì°¨ì_,35.84694221,128.5439076,26
4737,156-2-000036,__1Â·22 ê³µì_ ì£¼ì°¨,35.85665431,128.5724581,40
4738,156-2-000037,__3__ ê³µì_ ì£¼ì°¨,35.85183305,128.5527505,23
4739,156-2-000038,ì£½ì____³µ_£¼ì°¨ì_,35.85794243,128.5335603,23
4740,360-2-000008,_ë¶_êµ¬ë_ ì£¼ì°¨,35.84141835,128.7642153,129
4741,156-2-000039,__ê³µì_ì£¼ì°¨¥ì£¼ì°¨ì_,35.81277938,128.5489485,157
4742,156-2-000040,____¥ê³µ_£¼ì°¨ì_,35.85356845,128.5441484,40
4743,156-2-000041,ë³¸ë_2ê³µì_ì£¼ì°¨,35.83444078,128.5410723,11
4744,360-2-000009,¨ì___ì£¼ì°¨(ê²½ì_êµ~__êµ),35.81874509,128.733996,26
4745,360-2-000010,¨ì___ì£¼ì°¨ __(ê²½ì_êµ~__êµ),35.8190678,128.7318834,56
4746,360-2-000011,¨ì___ì£¼ì°¨(ê³µì_êµ~ê²½ì_êµ ),35.82787996,128.732026,30
4747,360-2-000012,¨ì___ì£¼ì°¨ __(ê³µì_êµ~ê²½ì_êµ ),35.822724,128.729603,41
4748,360-2-000013,¥ê³¡ê³µì_ì£¼ì°¨(____ë°ë¦¬ì_),35.81482403,128.7283827,31
4749,360-2-000014,ê²½ì____,35.81714774,128.7278534,31
4750,360-2-000015,ê²½ì____,35.81877241,128.7274195,24
4751,360-2-000016,¨ì___ì£¼ì°¨ __(_êµ~ê³µì_êµ ),35.83169617,128.7320684,16
4752,360-2-000017,¨ì___ì£¼ì°¨ __(____ì¸__~_êµ ),35.83604254,128.7296132,45
4753,360-2-000018,¥ì_2ì§êµ ì§_³µ_£¼ì°¨ì_,35.82939635,128.7263175,300
4754,360-2-000019,¥ì_2ì§êµ ¸ì_ê³µì_ì£¼ì°¨,35.82759034,128.7278319,79
4755,360-2-000020,¨ì_ë¬¸í_ë§__ ì£¼ì°¨,35.79251129,128.836963,13
4756,360-2-000021,____ì£¼ì°¨,NAN,NAN,317
4757,360-2-000022,¥ê³¡ ê³µì_ì£¼ì°¨,NAN,NAN,148
4758,360-2-000023,ê¸__ê³µì_ì£¼ì°¨,35.91333669,128.8193801,43
4759,360-1-000036,__ __ë¦ __ë¡ ¸ì_ì£¼ì°¨,35.91726533,128.8247929,26
4760,360-1-000037,ë°±ì_ë¡ ¸ì_ì£¼ì°¨,35.81466517,128.7508863,12
4761,360-1-000038,¥ì_ ¼ì___31ê¸ ê³µì_ì£¼ì°¨,NAN,NAN,9
4762,360-1-000039,ì§__ ´ë©´__  ¸ì_ì£¼ì°¨,35.9068248,128.8226508,80
4763,360-2-000024,ê³__ê³µì_ì£¼ì°¨,NAN,NAN,187
4764,360-2-000025,__ ê°¼ë¦¬ ê³µì_ì£¼ì°¨,35.8390803,128.7817155,123
4765,352-2-000008,__ ê³µì_ì£¼ì°¨,35.85912761,129.2251771,279
4766,352-1-000020,êµ____ë§__ ì£¼ë ¸ì_ì£¼ì°¨,35.83307781,129.2139598,116
4767,305-2-000714,¸ì_ì² ì£¼ì°¨,35.82690168,127.1423128,70
4768,305-2-000731,ê°_¦¬¨ê¸¸(ê±°ì£¼__),35.82007396,127.1405874,44
4769,222-1-000007,ì§__ ¸ì_5,37.72087167,127.1963124,58
4770,222-1-000008,ì§__ ¸ì_7,37.71216776,127.1871317,22
4771,222-1-000009,ì§__ ¸ì_8,37.70459205,127.1662242,16
4772,222-1-000010,__ ¸ì_2,37.64977596,127.3033648,13
4773,222-1-000011,ë³__ë© ¸ì_1,37.70927307,127.1154636,57
4774,222-1-000012,ë³__ë© ¸ì_2,37.70927307,127.1154636,73
4775,222-1-000013,ë³__ë© ¸ì_3,37.7072771,127.1191182,18
4776,222-1-000014,ë³__ë© ¸ì_4,37.70772498,127.1194617,11
4777,222-1-000015,ë³__ë© ¸ì_5,37.71075933,127.1114904,16
4778,222-1-000016,ë³__ë© ¸ì_6,37.71106407,127.1135209,15
4779,222-1-000017,´ê_ ¸ì_1,37.65563675,127.1452577,5
4780,222-1-000018,´ê_ ¸ì_2,37.65040321,127.1447503,19
4781,222-1-000019,ê¸_³¡ ¸ì_1,37.63618416,127.2151659,8
4782,260-1-000062,ì¤__ë¡ ¸ì_ì£¼ì°¨,37.6392384,128.5607073,187
4783,260-1-000063,ê¸__  ¸ì_ì£¼ì°¨,37.34157736,128.4998383,15
4784,260-1-000064,ë©____ ì£¼ì°¨,37.67215604,128.7047008,39
4785,260-1-000065,ê´¹ì_¹ì_ ì£¼ì°¨,37.67255532,128.7093483,6
4786,260-2-000001,ì²_ë¦ ì£¼ì°¨,37.3664892,128.3985184,230
4787,260-2-000002,°ì²´êµ  ì£¼ì°¨,37.36873227,128.3959439,23
4788,260-2-000003,_°½ ì¤_¦¬ ì£¼ì°¨,37.36905827,128.4045927,25
4789,260-2-000004,ë¬¸í_ë³µì¼í_ ì£¼ì°¨,37.36876982,128.3948846,44
4790,260-2-000005,°ë  ì£¼ì°¨,37.36664748,128.394201,43
4791,260-2-000006,êµ°ì²­  ì£¼ì°¨,37.37127258,128.3901257,80
4792,260-2-000007,ë°©ë_  ì£¼ì°¨,37.36797499,128.3982722,18
4793,260-2-000008,_°©  ì£¼ì°¨,37.3684969,128.3974965,9
4794,260-2-000009,_°½êµ__  ì£¼ì°¨,37.36703932,128.3984729,13
4795,260-2-000010,¸ì_ ì£¼ì°¨,37.3735428,128.3947329,50
4796,260-2-000011,ì²_ë§_µ­  ì£¼ì°¨,37.36735955,128.3923852,20
4797,260-2-000012,ë°±ì___  ì£¼ì°¨,37.36806695,128.4021611,16
4798,260-2-000013,ë³¸ì_ê°__  ì£¼ì°¨,37.36682524,128.3965681,24
4799,260-2-000014,¨ì_  ì£¼ì°¨,37.36720204,128.3912693,19
4800,260-2-000015,ë°____  ì£¼ì°¨,37.36623871,128.3970187,20
4801,260-2-000016,__ë§__  ì£¼ì°¨,37.36775598,128.3997561,22
4802,228-1-000090,ê¸°í_êµ ë§__ì´ ì£¼ë,37.2699633,127.1075526,40
4803,228-1-000091,__ì´____ ì£¼ë,37.242544,127.0718557,9
4804,228-1-000092,__ì´____ ì£¼ë,37.2740722,127.1072426,125
4805,228-1-000093,____ ì£¼ë,37.2759651,127.1064108,132
4806,228-1-000094,____16ë²_¸¸ ì£¼ë,37.285772,127.1021053,22
4807,360-2-000004,ì§__ ¤ì_1ì°¨í ·í_,35.86496096,128.7947512,61
4808,360-2-000005,____ ì£¼ì°¨,35.81708467,128.8231198,110
4809,360-2-000006,__ê³µë_ ì£¼ì°¨,35.82579055,128.8228099,214
4810,360-2-000007,¨ì_ë©´ì_ë¬´ì_  ì£¼ì°¨,35.76632018,128.7270981,30
4811,405-2-000174,´ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.4939987,126.5456254,22
4812,405-2-000175,´ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.4943981,126.5473942,23
4813,405-2-000176,©ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.5048175,126.510673,55
4814,405-2-000177,¼ë_¼ë_ ë¬´ë_ ì£¼ì°¨,33.50412432,126.5160227,30
4815,405-2-000178,__ ë¬´ë_ ì£¼ì°¨,33.52307753,126.5644503,32
4816,405-2-000179,¼ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.50999575,126.5305919,7
4817,405-2-000180,¼ì_ ë¬´ë_ ì£¼ì°¨,33.52282452,126.5863704,26
4818,405-2-000181,ê±´ì_ ë¬´ë_ ì£¼ì°¨,33.5148549,126.5343738,4
4819,405-2-000182,__ ë¬´ë_ ì£¼ì°¨,33.52500429,126.5642247,7
4820,405-2-000183,__ ¸ë¥¸ 3 ê³µì_ì£¼ì°¨,33.47918643,126.4817187,44
4821,405-2-000184,¼ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.51263712,126.5366713,16
4822,405-2-000185,__ ë¬´ë_ ì£¼ì°¨,33.50836251,126.5612276,35
4823,405-2-000186,ëª¨ë_ 2 ê³µì_ì£¼ì°¨,33.51129653,126.5437973,150
4824,405-2-000187,¤ë_ ë¬´ë_ ì£¼ì°¨,33.48953081,126.5125054,21
4825,405-2-000188,¼ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.49945666,126.5466857,9
4826,405-2-000189,¼ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.50736212,126.530763,23
4827,202-3-000001,_²½__ê´,NAN,NAN,73
4828,405-2-000170,__ ë¬´ë_ ì£¼ì°¨,33.49270897,126.5432796,24
4829,405-2-000171,´ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.49458582,126.5426457,29
4830,405-2-000172,__ ë¬´ë_ ì£¼ì°¨,33.49163916,126.544309,23
4831,405-2-000173,´ë_´ë_ ë¬´ë_ ì£¼ì°¨,33.49478575,126.545085,22
4832,109-1-000001,__2__4ê³µì_ì£¼ì°¨,37.6803234,127.045755,72
4833,109-1-000001,__2__5ê³µì_ì£¼ì°¨,37.6803234,127.045755,9
4834,109-1-000001,__2__6ê³µì_ì£¼ì°¨,37.6837626,127.046313,13
4835,109-1-000001,__êµ¬ê²¬¸ë³´ê´,37.6803234,127.045755,23
4836,300-2-000001,¹ì___ê³µì_ì£¼ì°¨,36.88941914,126.6288239,217
4837,300-2-000002,ì¤__ê³µì_ì£¼ì°¨,36.89158324,126.6297295,72
4838,300-1-000003,¹ì_ì¤__2~3ë¡ ¸ì_ê³µì_ì£¼ì°¨,36.89474017,126.6320075,47
4839,161-2-000125,¸ì_ë³µì__³µ_£¼ì°¨ì_,37.4674203,126.6337607,10
4840,161-2-000126,ë³´ê±´_²½°êµ¬__ê³µì_ì£¼ì°¨,37.46836472,126.6338126,22
4841,161-2-000127,´ê_¬ì_ê³µì_ì£¼ì°¨,37.46880798,126.6328979,8
4842,161-2-000128,êµ¬ì_¥ë_¬ë¬´_³µ_£¼ì°¨ì_,37.46702422,126.632982,10
4843,161-2-000129,ê³µê_ë§__ 2,37.46682825,126.632925,13
4844,161-2-000130,êµ¬ì_ì¡°ì_ê³µì_ì£¼ì°¨,37.4655811,126.6380357,37
4845,161-2-000131,¸í_ë³__¬ê±°ë¦¬ê³µ_£¼ì°¨ì_,37.45998591,126.6374975,101
4846,161-2-000132,ë³´ê_____ê³µì_ì£¼ì°¨,37.46890033,126.6407154,12
4847,161-2-000133,__ë§___³µ_£¼ì°¨ì_,37.46631591,126.6378074,10
4848,161-2-000134,__³µ_£¼ì°¨ì_,37.46700706,126.6415771,60
4849,161-2-000135,_³´°ì_ê³__1ê³µì_ì£¼ì°¨,37.47034893,126.6359454,9
4850,175-4-000001,°ê_ì£¼ì°¨,35.15500949,126.915672,20
4851,175-4-000002,ê¸__ì£¼ì°¨,NAN,NAN,33
4852,175-4-000003,´ì_ì£¼ì°¨,35.15622777,126.9323487,18
4853,175-4-000004,__ì£¼ì°¨,35.15747859,126.9318648,20
4854,228-1-000070,¤ì_¨ë_ ì£¼ë,37.227738,127.2013567,68
4855,228-1-000071,©ì_ê³____ ì£¼ë,37.2433188,127.1772227,68
4856,228-1-000072,(êµ)©ì_êµ__ì² ,37.2388534,127.2033806,37
4857,228-1-000073,ì²__êµ¬ì²­ ì£¼ë,37.227738,127.2013567,102
4858,228-1-000074,¸ë ì§__ë¡,37.3366757,127.2518127,82
4859,228-1-000075,ì²__±ë_ ì£¼ë,37.1135052,127.1511598,57
4860,228-1-000076,ê³__ë¡ ì£¼ë,37.1644786,127.3065378,92
4861,228-1-000077,(êµ)ë°±ì_ë©´ì_ë¬´ì_ ì£¼ë,37.1655606,127.3728335,47
4862,228-1-000078,_ë¦ ¼ì_,37.2882085,127.2155102,84
4863,228-1-000079,ë°±ì_ë¦ ¼ì_,37.1667257,127.3748321,47
4864,228-1-000080,©ì__²­ ì£¼ë,37.2433188,127.1772227,120
4865,228-1-000081,__ë§__ ì§__ë¡,37.2950207,127.2345103,13
4866,228-1-000082,©ë_ì¤__êµ ì£¼ë,37.2316592,127.2849235,19
4867,228-1-000083,êµ¬ê_1ë¦ _³µ ì£¼ë,37.2756292,127.1092742,94
4868,228-1-000084,êµ¬ê_2ë¦ _³µ ì£¼ë,37.2774063,127.1166847,21
4869,228-1-000085,êµ¬ê_ê³µì_ ì£¼ë,37.2813461,127.1142437,106
4870,228-1-000086,êµ¬ì_ ì£¼ë¼í_ ,37.2960375,127.1187428,26
4871,228-1-000087,ê¸°í_êµ¬ì²­ ¸ê·¼ __,37.2778756,127.1158848,21
4872,228-1-000088,êµ¬ê_119__¼í_ ì£¼ë,37.2777909,127.1100553,57
4873,228-1-000089,ê¸°í_ì¤__êµ ì£¼ë,37.285772,127.1021053,120
4874,161-1-000104,ì°¸ì___13ë²_¸¸2¸ì_ì£¼ì°¨,37.47962668,126.6207936,8
4875,161-1-000105,ì°¸ì___1¸ì_ì£¼ì°¨,37.47955473,126.6222125,11
4876,161-1-000106,ì°¸ì___27ë²_¸¸¸ì_ì£¼ì°¨,37.48007965,126.6218164,14
4877,161-1-000107,_¬¼_¸¸ê³µì_ì£¼ì°¨,37.47827333,126.6193518,5
4878,161-1-000108,__ê³µì___37ë²_¸¸1¸ì_ì£¼ì°¨,37.47823185,126.6187822,10
4879,161-1-000109,__ê³µì___37ë²_¸¸2¸ì_ì£¼ì°¨,37.47798202,126.6195432,16
4880,161-1-000110,_¬¼__1¸ì_ì£¼ì°¨,37.48009974,126.6202154,30
4881,161-1-000111,_¬¼__2¸ì_ì£¼ì°¨,37.47996879,126.6198407,95
4882,161-2-000112,____¼ê³µ_£¼ì°¨ì_,37.4725381,126.6235252,27
4883,161-2-000113,__2ê³µì_ì£¼ì°¨,37.47076338,126.6275291,37
4884,161-2-000114,__ë¬¸í_ê´ê³µì_ì£¼ì°¨,37.4731039,126.61904,109
4885,161-2-000115,___³µ_£¼ì°¨ì_,37.4705883,126.6237378,71
4886,161-2-000116,__ë¬¸ì_ê·¼ê³µ_£¼ì°¨ì_,37.473838,126.625719,32
4887,161-2-000117,__ê³µì_ê³µì_ì£¼ì°¨,37.47420666,126.6234332,35
4888,161-2-000118,ë¯¼ë°©__¡ì__³µ_£¼ì°¨ì_,37.46812412,126.6288399,6
4889,161-2-000119,ê³µê_ë§__ 1,37.4692074,126.6286006,4
4890,161-2-000120,´ì_ê´__ê³µì_ì£¼ì°¨,37.45549582,126.6018268,220
4891,161-2-000121,ë¯¸ì_°ë_ê³µì_ì£¼ì°¨,37.45058625,126.6004817,19
4892,161-2-000122,_7ê°ê³µì_ì£¼ì°¨,NAN,126.6010854,93
4893,161-2-000123,____ê³µì_ì£¼ì°¨,37.4667021,126.635689,39
4894,161-2-000124,____2ê³µì_ì£¼ì°¨,37.4661154,126.6365978,14
4895,341-2-000059,(êµ)°ì_ ì£¼ì°¨ê´__,35.27350362,126.5030529,150
4896,341-2-000060,±ì___  ¬ì_ì£¼ì°¨,NAN,NAN,25
4897,156-1-000103,ì£½ì__£¼ë¯¼ì_,35.85578734,128.5398014,17
4898,156-1-000104,ì£½ì_ì´____,35.85778773,128.5399257,24
4899,156-1-000105,ì¤__ë¡12ê¸¸ì_ê·,35.82776098,128.5583931,18
4900,156-1-000106,ì¤__ë¡16ê¸¸ì_ê·,35.82732114,128.5580026,40
4901,156-1-000107,__ë¡47ê¸¸ì_ê·,35.83043161,128.5500111,9
4902,156-1-000108,__ë¡50_¸¸¸ê·¼,35.83081636,128.5498267,2
4903,156-1-000109,__ë¡__ê·,35.82932079,128.5345525,18
4904,156-1-000110,______ ¸ê·¼,35.81121157,128.5409041,23
4905,156-1-000111,¸ì_ë¡27ê¸¸ì_ê·,35.85025339,128.4736813,55
4906,156-1-000112,__¸ëê³¡ì_ ¸ê·¼,35.80723777,128.5486004,13
4907,156-1-000113,__ë¡__ê·¼ë__³µ_£¼ì°¨ì_,35.85350254,128.493922,84
4908,156-2-000055,__ì£¼ì°¨,35.7988027,128.5482878,79
4909,156-2-000056,__¨ê³µ_£¼ì°¨ì_,35.79966983,128.5290551,13
4910,156-2-000057,ë£¡ì_«ê³µ__³µ_£¼ì°¨ì_,35.85575471,128.5007758,93
4911,156-2-000058,_°­_£¼ì°¨ì_,35.79706025,128.5490325,65
4912,156-2-000059,__ë§__ ¤ëª¨,35.83106823,128.558527,10
4913,156-2-000060,__ë§__ ¸ëª¨,35.83121481,128.5580189,5
4914,156-2-000061,±ì_©ì___ê³µì_ì£¼ì°¨,35.85630531,128.5217463,36
4915,156-2-000062,ë³¸ë_3ê³µì_ì£¼ì°¨,35.83591871,128.5349852,18
4916,156-2-000063,©ì_2 3ê³µì_ì£¼ì°¨,35.8584047,128.522746,22
4917,289-2-000074,¼í______³µ_£¼ì°¨ì_,36.78216822,126.4512345,13
4918,289-2-000075,ë´__¥í_______ê³µì_ì£¼ì°¨1,36.78211243,126.4512896,8
4919,289-2-000076,ë´__¥í_______ê³µì_ì£¼ì°¨2,36.78211243,126.4512896,9
4920,289-2-000077,__ë¹__¤ì__³µ_£¼ì°¨ì_,36.78140447,126.464306,143
4921,289-2-000078,ë§__ë¯¸ë____³µ_£¼ì°¨ì_,36.71496618,126.3923061,20
4922,289-2-000079,´ë¬ì___ê³µì_ì£¼ì°¨,36.93980813,126.4317522,29
4923,289-2-000080,¸ìë°__¤ì__³µ_£¼ì°¨ì_,36.75404252,126.4254389,32
4924,289-2-000081,©í_°ë_´ì_ë°¥ì___ê³µì_ì£¼ì°¨,36.71012755,126.5488219,47
4925,289-2-000082,ê°_»´¨í_¸í___ê·¼ì__³µ_£¼ì°¨ì_,36.78294544,126.4616512,60
4926,289-2-000083,______ê³____ê³µì_ì£¼ì°¨,36.7729276,126.4512204,41
4927,289-2-000084,_¡´¬ë¬´©êêµ¬ì___ê³µì_ì£¼ì°¨,36.7732696,126.4567821,13
4928,289-2-000085,__êµ_°¨ë¡____ê³µì_ì£¼ì°¨,36.77619337,126.4644636,35
4929,289-2-000086,(êµ)OKë§_____³µ_£¼ì°¨ì_,36.77367239,126.4617591,54
4930,289-2-000087,ê³µë¦¼_°½ê±´ì____³µ_£¼ì°¨ì_,36.77028766,126.43808,41
4931,156-1-000096,_°°ë¡83ê¸¸ì_ê·¼ë__³µ_£¼ì°¨ì_,35.83702469,128.5490605,3
4932,156-1-000097,_°°ë¡84ê¸¸ì_ê·¼ë__³µ_£¼ì°¨ì_,35.83702469,128.5490605,17
4933,156-1-000098,_°°ë¡88ê¸¸ì_ê·¼ë__³µ_£¼ì°¨ì_,35.83702469,128.5490605,11
4934,156-1-000099,_°°ë¡93ê¸¸ì_ê·,35.83523443,128.5502879,22
4935,156-1-000100,¼ê___ ¸ê·¼,35.85496422,128.5405184,6
4936,156-1-000101,ì£½ì_1ê¸ ¸ê·¼,35.85482041,128.5391902,12
4937,156-1-000102,ì£½ì_2ê¸ ¸ê·¼,35.85306409,128.5420746,2
4938,356-1-000075,__ ¸ì_ì£¼ì°¨(¸ë¬´__ê±°ë¦¬  __ê±´ë_ëª),36.8212509,128.6192764,75
4939,356-1-000076,¸ì_1êµ¬ê_,36.82877622,128.6253863,15
4940,356-1-000077,¸ì_2êµ¬ê_,36.82697642,128.6263341,43
4941,356-1-000078,¸ì_3êµ¬ê_,36.82396204,128.6256471,12
4942,356-1-000079,¸ì_4êµ¬ê_,36.82530568,128.6209383,76
4943,356-1-000080,¸ì_5êµ¬ê_,36.820604,128.6216223,36
4944,356-1-000081,¸ì_6êµ¬ê_,36.81420337,128.6218772,51
4945,356-1-000082,¸ì_7êµ¬ê_,36.81121048,128.6248933,81
4946,356-1-000083,¸ì_8êµ¬ê_,36.81061432,128.623684,30
4947,356-1-000084,¸ì_9êµ¬ê_,36.81121048,128.6248933,35
4948,356-1-000085,¸ì_10êµ¬ê_,36.81759123,128.6210791,37
4949,356-1-000086,¸ì_11êµ¬ê_,36.81483201,128.6193848,48
4950,289-2-000088,±ì_119__¼í____³µ_£¼ì°¨ì_,36.82598561,126.446924,61
4951,289-2-000089,LGë²__¸ì____³µ_£¼ì°¨ì_,36.77701332,126.448769,11
4952,289-2-000090,ê¶__ëª©ì_____ê³µì_ì£¼ì°¨,36.78511852,126.4591232,10
4953,289-2-000091,(êµ)¼ì______³µ_£¼ì°¨ì_,36.78332314,126.4622381,10
4954,289-2-000092,_¡°¥ì_ë§_____³µ_£¼ì°¨ì_,36.77559859,126.4598098,13
4955,289-2-000093,(êµ)°ì_ì°¨ì___ê³µì_ì£¼ì°¨,36.93930212,126.4323807,16
4956,289-2-000094,_¬¸_¨¹ê±°ë¦¬ê³¨ì__³µ_£¼ì°¨ì_,36.78009234,126.4614454,17
4957,289-2-000095,°ìêµ¬ë¤ì__³µ_£¼ì°¨ì_,36.93771887,126.4348448,19
4958,356-1-000053,_¸° ¸ê·¼,36.87376455,128.5247383,41
4959,356-1-000054,_¸° _°©___¸°____ê±°ë¦¬,36.87087767,128.5239548,35
4960,356-1-000055,_¸°ë¡_ë¦¬ì___ë¦¬ë_ê²____ê¸°ë_ë¶êµ__,36.8703371,128.5254544,32
4961,356-1-000056,_¸°__¸ëê·,36.86888781,128.5243669,12
4962,356-1-000057,ê´_³µë¡ ¸ì_ì£¼ì°¨(ë´__¼ê±°ë¦¬â____£¼ë¯¼ì_),36.82810598,128.6283306,32
4963,356-1-000058,__ë¡ ¸ì_ì£¼ì°¨(ë´__¼ê±°ë¦¬â_ê´__¹ì_ê±°ë¦¬_·¸__ì»¨ë²¤__©â__£¼__êµ¬ì_),36.81981008,128.6235465,260
4964,356-1-000059,__ë¡ ¸ì_ì£¼ì°¨(ë´__¼ê±°ë¦¬â____),36.82941657,128.6352492,22
4965,356-1-000060,êµ¬ì_ë¡ ¸ì_ì£¼ì°¨(êµ ´ì_3__ë¬´ì__T_£¼ì§),36.81741202,128.6273375,50
4966,356-1-000061,__ ¸ì_ì£¼ì°¨(ë²¨ë¦¬__©â_¨ì_ì´__ ¬ê±°ë¦),36.81438625,128.6230017,26
